resident_id,challenge_name,target_metric,enrol_date,status,current_tier,target_value,progress_pct
RESIDENT_00452,Eat Drink Shop Healthy,Healthier Purchases,2026-03-22,Active,Silver,30,57.6
RESIDENT_01128,National Steps Challenge,Steps,2026-04-10,Active,Participant,10000,14.9
RESIDENT_01358,Move It Challenge,MVPA Minutes,2026-03-31,Active,Gold,150,73.3
RESIDENT_00333,Move It Challenge,MVPA Minutes,2026-04-07,Active,Participant,150,1.6
RESIDENT_01194,Eat Drink Shop Healthy,Healthier Purchases,2026-03-21,Active,Gold,30,75.8
RESIDENT_01488,National Steps Challenge,Steps,2026-03-25,Active,Silver,10000,50.2
RESIDENT_00161,Move It Challenge,MVPA Minutes,2026-03-10,Active,Gold,150,61.0
RESIDENT_00268,Eat Drink Shop Healthy,Healthier Purchases,2026-03-17,Active,Participant,30,0.0
RESIDENT_00043,Eat Drink Shop Healthy,Healthier Purchases,2026-03-30,Active,Gold,30,75.4
RESIDENT_00741,National Steps Challenge,Steps,2026-03-01,Active,Platinum,10000,94.5
RESIDENT_00558,National Steps Challenge,Steps,2026-03-21,Active,Silver,10000,49.9
RESIDENT_01284,Eat Drink Shop Healthy,Healthier Purchases,2026-03-19,Active,Gold,30,74.3
RESIDENT_00874,National Steps Challenge,Steps,2026-03-29,Active,Silver,10000,47.1
RESIDENT_00426,Eat Drink Shop Healthy,Healthier Purchases,2026-03-18,Active,Silver,30,58.6
RESIDENT_01196,National Steps Challenge,Steps,2026-04-05,Active,Platinum,10000,90.6
RESIDENT_01120,National Steps Challenge,Steps,2026-04-09,Active,Participant,10000,12.7
RESIDENT_00814,Move It Challenge,MVPA Minutes,2026-03-25,Active,Gold,150,77.0
RESIDENT_00107,Eat Drink Shop Healthy,Healthier Purchases,2026-03-09,Active,Gold,30,67.0
RESIDENT_00333,National Steps Challenge,Steps,2026-04-08,Active,Participant,10000,10.3
RESIDENT_01136,Eat Drink Shop Healthy,Healthier Purchases,2026-03-25,Active,Gold,30,76.4
RESIDENT_00814,National Steps Challenge,Steps,2026-03-10,Active,Platinum,10000,81.4
RESIDENT_00099,Eat Drink Shop Healthy,Healthier Purchases,2026-04-02,Active,Gold,30,75.2
RESIDENT_00848,Eat Drink Shop Healthy,Healthier Purchases,2026-04-10,Active,Platinum,30,84.5
RESIDENT_01487,Eat Drink Shop Healthy,Healthier Purchases,2026-03-14,Active,Silver,30,42.0
RESIDENT_01153,National Steps Challenge,Steps,2026-04-10,Active,Participant,10000,12.3
RESIDENT_00705,Move It Challenge,MVPA Minutes,2026-03-06,Active,Bronze,150,23.2
RESIDENT_00202,Eat Drink Shop Healthy,Healthier Purchases,2026-03-26,Active,Platinum,30,82.0
RESIDENT_00365,Eat Drink Shop Healthy,Healthier Purchases,2026-03-18,Completed,Platinum,30,99.6
RESIDENT_00850,Move It Challenge,MVPA Minutes,2026-03-08,Active,Platinum,150,86.6
RESIDENT_01163,Move It Challenge,MVPA Minutes,2026-03-08,Active,Bronze,150,23.2
RESIDENT_01250,Eat Drink Shop Healthy,Healthier Purchases,2026-03-10,Active,Bronze,30,29.5
RESIDENT_00583,Move It Challenge,MVPA Minutes,2026-04-05,Active,Gold,150,71.4
RESIDENT_00028,Eat Drink Shop Healthy,Healthier Purchases,2026-03-02,Active,Participant,30,5.2
RESIDENT_01307,Move It Challenge,MVPA Minutes,2026-04-03,Active,Gold,150,77.6
RESIDENT_01212,Move It Challenge,MVPA Minutes,2026-03-29,Active,Platinum,150,80.6
RESIDENT_01051,Move It Challenge,MVPA Minutes,2026-03-07,Active,Gold,150,76.9
RESIDENT_00395,Eat Drink Shop Healthy,Healthier Purchases,2026-04-06,Active,Bronze,30,29.0
RESIDENT_01440,Move It Challenge,MVPA Minutes,2026-03-21,Active,Platinum,150,82.9
RESIDENT_00313,Eat Drink Shop Healthy,Healthier Purchases,2026-03-20,Active,Participant,30,19.1
RESIDENT_00106,Move It Challenge,MVPA Minutes,2026-03-12,Active,Gold,150,72.6
RESIDENT_00621,Move It Challenge,MVPA Minutes,2026-03-20,Active,Bronze,150,23.6
RESIDENT_00061,Move It Challenge,MVPA Minutes,2026-03-11,Active,Participant,150,17.2
RESIDENT_01491,National Steps Challenge,Steps,2026-04-08,Active,Silver,10000,49.1
RESIDENT_01114,Eat Drink Shop Healthy,Healthier Purchases,2026-03-05,Active,Silver,30,40.0
RESIDENT_01314,National Steps Challenge,Steps,2026-04-03,Active,Participant,10000,13.1
RESIDENT_00146,Eat Drink Shop Healthy,Healthier Purchases,2026-03-29,Active,Platinum,30,83.6
RESIDENT_00624,Eat Drink Shop Healthy,Healthier Purchases,2026-03-03,Active,Silver,30,43.9
RESIDENT_00653,Eat Drink Shop Healthy,Healthier Purchases,2026-04-06,Active,Gold,30,69.1
RESIDENT_01138,Move It Challenge,MVPA Minutes,2026-03-28,Active,Participant,150,9.7
RESIDENT_00554,National Steps Challenge,Steps,2026-03-03,Active,Bronze,10000,24.8
RESIDENT_00318,Move It Challenge,MVPA Minutes,2026-03-10,Active,Participant,150,0.2
RESIDENT_00007,Eat Drink Shop Healthy,Healthier Purchases,2026-03-22,Active,Silver,30,43.1
RESIDENT_00845,Eat Drink Shop Healthy,Healthier Purchases,2026-03-07,Active,Gold,30,75.1
RESIDENT_00244,National Steps Challenge,Steps,2026-03-21,Active,Silver,10000,46.4
RESIDENT_00743,Eat Drink Shop Healthy,Healthier Purchases,2026-03-23,Active,Gold,30,66.0
RESIDENT_01012,Move It Challenge,MVPA Minutes,2026-03-25,Active,Bronze,150,25.3
RESIDENT_01112,Eat Drink Shop Healthy,Healthier Purchases,2026-03-27,Active,Platinum,30,95.7
RESIDENT_00977,Move It Challenge,MVPA Minutes,2026-03-06,Active,Gold,150,61.4
RESIDENT_01309,Move It Challenge,MVPA Minutes,2026-04-10,Active,Participant,150,15.7
RESIDENT_00862,Eat Drink Shop Healthy,Healthier Purchases,2026-03-09,Active,Bronze,30,24.7
RESIDENT_00472,Move It Challenge,MVPA Minutes,2026-03-19,Active,Gold,150,69.5
RESIDENT_00074,National Steps Challenge,Steps,2026-03-03,Active,Silver,10000,41.9
RESIDENT_00208,Eat Drink Shop Healthy,Healthier Purchases,2026-03-08,Active,Platinum,30,83.2
RESIDENT_01285,Move It Challenge,MVPA Minutes,2026-04-02,Active,Silver,150,42.4
RESIDENT_00277,Eat Drink Shop Healthy,Healthier Purchases,2026-03-12,Active,Silver,30,53.4
RESIDENT_00920,Eat Drink Shop Healthy,Healthier Purchases,2026-03-19,Active,Gold,30,74.5
RESIDENT_00129,Eat Drink Shop Healthy,Healthier Purchases,2026-03-18,Active,Participant,30,6.5
RESIDENT_00550,Eat Drink Shop Healthy,Healthier Purchases,2026-03-05,Active,Bronze,30,24.6
RESIDENT_00609,National Steps Challenge,Steps,2026-04-02,Active,Silver,10000,59.4
RESIDENT_00159,Eat Drink Shop Healthy,Healthier Purchases,2026-04-02,Active,Gold,30,61.7
RESIDENT_00211,Eat Drink Shop Healthy,Healthier Purchases,2026-03-18,Active,Participant,30,7.0
RESIDENT_00830,Move It Challenge,MVPA Minutes,2026-03-23,Active,Gold,150,63.3
RESIDENT_00791,National Steps Challenge,Steps,2026-04-09,Active,Gold,10000,71.2
RESIDENT_00298,National Steps Challenge,Steps,2026-03-10,Active,Participant,10000,11.3
RESIDENT_00100,National Steps Challenge,Steps,2026-04-07,Active,Platinum,10000,96.3
RESIDENT_00660,National Steps Challenge,Steps,2026-04-09,Active,Platinum,10000,81.5
RESIDENT_01255,Eat Drink Shop Healthy,Healthier Purchases,2026-04-02,Active,Silver,30,46.1
RESIDENT_00492,National Steps Challenge,Steps,2026-03-07,Active,Silver,10000,44.4
RESIDENT_01295,Eat Drink Shop Healthy,Healthier Purchases,2026-04-05,Active,Bronze,30,28.4
RESIDENT_01164,Eat Drink Shop Healthy,Healthier Purchases,2026-03-30,Active,Platinum,30,84.2
RESIDENT_00865,Move It Challenge,MVPA Minutes,2026-03-03,Active,Participant,150,11.1
RESIDENT_01329,Eat Drink Shop Healthy,Healthier Purchases,2026-04-02,Active,Gold,30,75.1
RESIDENT_00462,Move It Challenge,MVPA Minutes,2026-04-06,Active,Participant,150,18.7
RESIDENT_00183,National Steps Challenge,Steps,2026-04-05,Active,Silver,10000,41.1
RESIDENT_01422,National Steps Challenge,Steps,2026-04-03,Active,Gold,10000,71.1
RESIDENT_00852,National Steps Challenge,Steps,2026-04-04,Active,Gold,10000,69.5
RESIDENT_00625,Eat Drink Shop Healthy,Healthier Purchases,2026-03-26,Active,Platinum,30,94.1
RESIDENT_00325,Eat Drink Shop Healthy,Healthier Purchases,2026-04-02,Active,Bronze,30,21.1
RESIDENT_01471,National Steps Challenge,Steps,2026-03-30,Active,Participant,10000,10.6
RESIDENT_00658,National Steps Challenge,Steps,2026-03-29,Active,Platinum,10000,80.1
RESIDENT_00863,Eat Drink Shop Healthy,Healthier Purchases,2026-04-06,Active,Platinum,30,86.8
RESIDENT_00365,Move It Challenge,MVPA Minutes,2026-03-07,Active,Platinum,150,85.5
RESIDENT_01359,National Steps Challenge,Steps,2026-03-02,Active,Platinum,10000,92.0
RESIDENT_01093,National Steps Challenge,Steps,2026-03-09,Active,Silver,10000,49.6
RESIDENT_00905,Eat Drink Shop Healthy,Healthier Purchases,2026-04-02,Active,Silver,30,42.1
RESIDENT_00911,Eat Drink Shop Healthy,Healthier Purchases,2026-03-07,Active,Bronze,30,24.5
RESIDENT_01188,National Steps Challenge,Steps,2026-03-17,Active,Gold,10000,73.0
RESIDENT_01325,Eat Drink Shop Healthy,Healthier Purchases,2026-04-08,Active,Silver,30,44.1
RESIDENT_00569,Eat Drink Shop Healthy,Healthier Purchases,2026-03-29,Active,Participant,30,19.6
RESIDENT_00692,Move It Challenge,MVPA Minutes,2026-03-11,Active,Gold,150,69.9
RESIDENT_00950,Move It Challenge,MVPA Minutes,2026-03-11,Completed,Platinum,150,99.5
RESIDENT_00667,National Steps Challenge,Steps,2026-03-14,Active,Platinum,10000,84.2
RESIDENT_00850,National Steps Challenge,Steps,2026-03-07,Active,Gold,10000,78.2
RESIDENT_01105,National Steps Challenge,Steps,2026-03-10,Active,Gold,10000,72.6
RESIDENT_01343,National Steps Challenge,Steps,2026-03-03,Active,Silver,10000,43.0
RESIDENT_00369,National Steps Challenge,Steps,2026-03-08,Active,Bronze,10000,28.2
RESIDENT_00704,National Steps Challenge,Steps,2026-03-10,Active,Silver,10000,46.4
RESIDENT_01229,National Steps Challenge,Steps,2026-04-01,Active,Participant,10000,14.8
RESIDENT_01375,Eat Drink Shop Healthy,Healthier Purchases,2026-04-08,Active,Gold,30,76.0
RESIDENT_01441,Eat Drink Shop Healthy,Healthier Purchases,2026-03-06,Active,Silver,30,55.5
RESIDENT_01160,Eat Drink Shop Healthy,Healthier Purchases,2026-03-07,Active,Gold,30,64.2
RESIDENT_01210,National Steps Challenge,Steps,2026-03-13,Active,Participant,10000,13.8
RESIDENT_00309,Eat Drink Shop Healthy,Healthier Purchases,2026-03-31,Active,Gold,30,74.5
RESIDENT_00886,Eat Drink Shop Healthy,Healthier Purchases,2026-03-25,Active,Silver,30,41.8
RESIDENT_00669,Eat Drink Shop Healthy,Healthier Purchases,2026-03-11,Active,Silver,30,41.8
RESIDENT_01477,National Steps Challenge,Steps,2026-03-26,Active,Bronze,10000,23.7
RESIDENT_00442,Eat Drink Shop Healthy,Healthier Purchases,2026-04-08,Active,Bronze,30,38.6
RESIDENT_00392,National Steps Challenge,Steps,2026-03-25,Active,Platinum,10000,83.4
RESIDENT_01298,Move It Challenge,MVPA Minutes,2026-03-13,Active,Bronze,150,36.9
RESIDENT_01077,National Steps Challenge,Steps,2026-03-27,Active,Gold,10000,74.8
RESIDENT_00856,Move It Challenge,MVPA Minutes,2026-03-31,Active,Bronze,150,21.2
RESIDENT_01285,National Steps Challenge,Steps,2026-03-12,Active,Gold,10000,65.4
RESIDENT_00505,National Steps Challenge,Steps,2026-04-07,Active,Silver,10000,57.0
RESIDENT_01065,National Steps Challenge,Steps,2026-03-21,Active,Silver,10000,45.7
RESIDENT_00044,Move It Challenge,MVPA Minutes,2026-03-15,Active,Platinum,150,82.7
RESIDENT_01250,National Steps Challenge,Steps,2026-03-22,Active,Bronze,10000,38.9
RESIDENT_01456,Move It Challenge,MVPA Minutes,2026-03-22,Active,Participant,150,16.9
RESIDENT_00227,Move It Challenge,MVPA Minutes,2026-04-05,Active,Silver,150,57.3
RESIDENT_00635,National Steps Challenge,Steps,2026-03-12,Active,Participant,10000,8.8
RESIDENT_00429,Eat Drink Shop Healthy,Healthier Purchases,2026-03-29,Active,Participant,30,7.9
RESIDENT_01175,National Steps Challenge,Steps,2026-03-01,Active,Platinum,10000,87.5
RESIDENT_01267,National Steps Challenge,Steps,2026-03-08,Active,Gold,10000,76.2
RESIDENT_01225,Eat Drink Shop Healthy,Healthier Purchases,2026-03-01,Active,Bronze,30,38.6
RESIDENT_00652,Eat Drink Shop Healthy,Healthier Purchases,2026-03-20,Active,Silver,30,43.2
RESIDENT_00098,Eat Drink Shop Healthy,Healthier Purchases,2026-03-12,Active,Bronze,30,39.4
RESIDENT_00618,Move It Challenge,MVPA Minutes,2026-03-05,Active,Bronze,150,20.2
RESIDENT_00946,Move It Challenge,MVPA Minutes,2026-03-16,Active,Silver,150,42.3
RESIDENT_00196,Move It Challenge,MVPA Minutes,2026-04-04,Active,Silver,150,57.5
RESIDENT_01150,Move It Challenge,MVPA Minutes,2026-03-11,Active,Silver,150,58.0
RESIDENT_00140,Move It Challenge,MVPA Minutes,2026-03-05,Active,Gold,150,70.9
RESIDENT_01063,Eat Drink Shop Healthy,Healthier Purchases,2026-03-23,Active,Gold,30,68.6
RESIDENT_00021,Eat Drink Shop Healthy,Healthier Purchases,2026-03-17,Active,Gold,30,62.3
RESIDENT_00683,Eat Drink Shop Healthy,Healthier Purchases,2026-03-18,Active,Gold,30,75.8
RESIDENT_01380,Move It Challenge,MVPA Minutes,2026-03-16,Active,Platinum,150,91.0
RESIDENT_00978,Eat Drink Shop Healthy,Healthier Purchases,2026-03-02,Active,Gold,30,64.7
RESIDENT_00968,National Steps Challenge,Steps,2026-03-26,Active,Silver,10000,45.2
RESIDENT_00129,National Steps Challenge,Steps,2026-03-18,Active,Participant,10000,12.8
RESIDENT_00463,National Steps Challenge,Steps,2026-03-14,Active,Platinum,10000,96.3
RESIDENT_01109,Eat Drink Shop Healthy,Healthier Purchases,2026-03-31,Active,Silver,30,50.9
RESIDENT_01428,Eat Drink Shop Healthy,Healthier Purchases,2026-03-15,Active,Bronze,30,30.3
RESIDENT_01425,Move It Challenge,MVPA Minutes,2026-04-02,Active,Silver,150,53.3
RESIDENT_00262,National Steps Challenge,Steps,2026-04-06,Active,Gold,10000,79.6
RESIDENT_00694,National Steps Challenge,Steps,2026-03-23,Active,Silver,10000,46.0
RESIDENT_00913,Eat Drink Shop Healthy,Healthier Purchases,2026-03-07,Active,Gold,30,64.8
RESIDENT_00078,Move It Challenge,MVPA Minutes,2026-04-01,Active,Gold,150,77.3
RESIDENT_00731,Move It Challenge,MVPA Minutes,2026-03-10,Active,Silver,150,40.8
RESIDENT_01021,Eat Drink Shop Healthy,Healthier Purchases,2026-03-03,Active,Silver,30,49.2
RESIDENT_01451,National Steps Challenge,Steps,2026-04-03,Active,Silver,10000,40.2
RESIDENT_01465,National Steps Challenge,Steps,2026-03-15,Active,Platinum,10000,89.6
RESIDENT_00504,Eat Drink Shop Healthy,Healthier Purchases,2026-04-06,Active,Gold,30,65.4
RESIDENT_01295,Move It Challenge,MVPA Minutes,2026-03-05,Active,Bronze,150,22.6
RESIDENT_00518,Move It Challenge,MVPA Minutes,2026-04-08,Active,Silver,150,55.6
RESIDENT_00573,National Steps Challenge,Steps,2026-03-09,Active,Gold,10000,70.7
RESIDENT_01075,Eat Drink Shop Healthy,Healthier Purchases,2026-03-22,Active,Gold,30,77.5
RESIDENT_00455,National Steps Challenge,Steps,2026-03-29,Active,Silver,10000,50.5
RESIDENT_00114,National Steps Challenge,Steps,2026-03-23,Active,Bronze,10000,29.5
RESIDENT_00921,Move It Challenge,MVPA Minutes,2026-03-17,Active,Participant,150,0.0
RESIDENT_00890,Eat Drink Shop Healthy,Healthier Purchases,2026-03-15,Active,Participant,30,13.8
RESIDENT_00694,Move It Challenge,MVPA Minutes,2026-03-13,Active,Gold,150,68.4
RESIDENT_00973,National Steps Challenge,Steps,2026-04-09,Active,Gold,10000,61.7
RESIDENT_00381,Move It Challenge,MVPA Minutes,2026-03-23,Active,Gold,150,80.0
RESIDENT_01219,National Steps Challenge,Steps,2026-03-16,Active,Silver,10000,53.6
RESIDENT_01046,National Steps Challenge,Steps,2026-04-09,Active,Silver,10000,41.3
RESIDENT_01308,Eat Drink Shop Healthy,Healthier Purchases,2026-04-06,Active,Platinum,30,87.8
RESIDENT_00126,National Steps Challenge,Steps,2026-03-25,Active,Bronze,10000,28.0
RESIDENT_01330,Move It Challenge,MVPA Minutes,2026-03-16,Active,Participant,150,17.2
RESIDENT_00971,National Steps Challenge,Steps,2026-04-01,Active,Bronze,10000,39.9
RESIDENT_00344,National Steps Challenge,Steps,2026-03-27,Active,Gold,10000,67.2
RESIDENT_00747,Move It Challenge,MVPA Minutes,2026-03-08,Active,Platinum,150,90.7
RESIDENT_00544,National Steps Challenge,Steps,2026-03-24,Active,Platinum,10000,81.0
RESIDENT_01162,National Steps Challenge,Steps,2026-03-25,Active,Participant,10000,15.7
RESIDENT_01141,Eat Drink Shop Healthy,Healthier Purchases,2026-03-17,Active,Platinum,30,94.1
RESIDENT_01386,Eat Drink Shop Healthy,Healthier Purchases,2026-04-09,Active,Silver,30,44.3
RESIDENT_00506,Move It Challenge,MVPA Minutes,2026-03-14,Active,Bronze,150,22.2
RESIDENT_01049,National Steps Challenge,Steps,2026-03-21,Active,Gold,10000,70.5
RESIDENT_00730,Move It Challenge,MVPA Minutes,2026-04-01,Active,Gold,150,76.3
RESIDENT_00338,Eat Drink Shop Healthy,Healthier Purchases,2026-03-08,Active,Gold,30,71.7
RESIDENT_01291,Move It Challenge,MVPA Minutes,2026-03-18,Active,Silver,150,42.7
RESIDENT_00939,Eat Drink Shop Healthy,Healthier Purchases,2026-04-07,Active,Silver,30,58.1
RESIDENT_00998,National Steps Challenge,Steps,2026-03-06,Active,Bronze,10000,27.9
RESIDENT_01366,National Steps Challenge,Steps,2026-03-30,Active,Silver,10000,43.3
RESIDENT_00208,National Steps Challenge,Steps,2026-04-06,Active,Silver,10000,57.2
RESIDENT_01054,National Steps Challenge,Steps,2026-03-09,Active,Silver,10000,48.5
RESIDENT_00762,Eat Drink Shop Healthy,Healthier Purchases,2026-04-07,Active,Participant,30,19.7
RESIDENT_00272,Move It Challenge,MVPA Minutes,2026-03-05,Active,Gold,150,70.4
RESIDENT_00529,Eat Drink Shop Healthy,Healthier Purchases,2026-03-04,Active,Participant,30,11.6
RESIDENT_00522,Move It Challenge,MVPA Minutes,2026-03-24,Active,Gold,150,76.6
RESIDENT_01106,Move It Challenge,MVPA Minutes,2026-03-05,Active,Participant,150,3.2
RESIDENT_00643,Eat Drink Shop Healthy,Healthier Purchases,2026-04-10,Active,Silver,30,48.5
RESIDENT_01276,Eat Drink Shop Healthy,Healthier Purchases,2026-04-03,Active,Gold,30,74.1
RESIDENT_00359,National Steps Challenge,Steps,2026-04-02,Active,Bronze,10000,38.6
RESIDENT_01211,Move It Challenge,MVPA Minutes,2026-03-19,Active,Gold,150,77.2
RESIDENT_01044,Move It Challenge,MVPA Minutes,2026-03-08,Active,Silver,150,53.6
RESIDENT_00617,National Steps Challenge,Steps,2026-04-03,Active,Silver,10000,48.7
RESIDENT_00927,Move It Challenge,MVPA Minutes,2026-04-02,Active,Silver,150,52.7
RESIDENT_00573,Move It Challenge,MVPA Minutes,2026-03-28,Active,Platinum,150,97.1
RESIDENT_00760,Move It Challenge,MVPA Minutes,2026-03-01,Active,Gold,150,78.2
RESIDENT_00891,Eat Drink Shop Healthy,Healthier Purchases,2026-03-15,Active,Participant,30,10.5
RESIDENT_01034,National Steps Challenge,Steps,2026-04-01,Active,Gold,10000,70.6
RESIDENT_00511,National Steps Challenge,Steps,2026-04-06,Active,Silver,10000,46.8
RESIDENT_00929,Move It Challenge,MVPA Minutes,2026-03-13,Active,Platinum,150,86.5
RESIDENT_00868,National Steps Challenge,Steps,2026-03-09,Active,Silver,10000,58.7
RESIDENT_00493,Eat Drink Shop Healthy,Healthier Purchases,2026-04-03,Active,Platinum,30,85.6
RESIDENT_01405,Move It Challenge,MVPA Minutes,2026-03-31,Active,Gold,150,77.8
RESIDENT_00429,National Steps Challenge,Steps,2026-04-02,Active,Participant,10000,16.4
RESIDENT_00406,Eat Drink Shop Healthy,Healthier Purchases,2026-03-03,Active,Platinum,30,82.0
RESIDENT_00116,National Steps Challenge,Steps,2026-04-08,Active,Silver,10000,51.3
RESIDENT_01158,National Steps Challenge,Steps,2026-03-21,Active,Platinum,10000,97.3
RESIDENT_00007,National Steps Challenge,Steps,2026-03-11,Active,Silver,10000,47.5
RESIDENT_00030,Move It Challenge,MVPA Minutes,2026-04-10,Active,Silver,150,40.3
RESIDENT_00724,Eat Drink Shop Healthy,Healthier Purchases,2026-03-06,Active,Gold,30,76.1
RESIDENT_00164,National Steps Challenge,Steps,2026-03-21,Active,Silver,10000,40.6
RESIDENT_00550,National Steps Challenge,Steps,2026-03-13,Active,Bronze,10000,32.1
RESIDENT_00601,National Steps Challenge,Steps,2026-03-03,Active,Platinum,10000,82.1
RESIDENT_00014,Move It Challenge,MVPA Minutes,2026-03-14,Active,Silver,150,46.0
RESIDENT_00346,National Steps Challenge,Steps,2026-04-08,Active,Bronze,10000,39.2
RESIDENT_00135,National Steps Challenge,Steps,2026-03-20,Active,Bronze,10000,39.2
RESIDENT_00548,National Steps Challenge,Steps,2026-03-28,Active,Platinum,10000,94.5
RESIDENT_00793,Move It Challenge,MVPA Minutes,2026-03-24,Active,Platinum,150,85.5
RESIDENT_00073,Eat Drink Shop Healthy,Healthier Purchases,2026-03-02,Active,Platinum,30,95.4
RESIDENT_00444,National Steps Challenge,Steps,2026-03-17,Active,Platinum,10000,84.5
RESIDENT_00235,Eat Drink Shop Healthy,Healthier Purchases,2026-03-23,Active,Participant,30,19.4
RESIDENT_00248,Eat Drink Shop Healthy,Healthier Purchases,2026-03-25,Active,Bronze,30,21.1
RESIDENT_00441,Eat Drink Shop Healthy,Healthier Purchases,2026-03-11,Active,Gold,30,72.8
RESIDENT_00913,Move It Challenge,MVPA Minutes,2026-04-05,Active,Gold,150,78.6
RESIDENT_01321,Move It Challenge,MVPA Minutes,2026-03-06,Active,Bronze,150,31.7
RESIDENT_01345,Move It Challenge,MVPA Minutes,2026-03-24,Active,Bronze,150,39.5
RESIDENT_00893,Move It Challenge,MVPA Minutes,2026-03-20,Active,Gold,150,63.8
RESIDENT_01492,National Steps Challenge,Steps,2026-04-01,Active,Silver,10000,41.2
RESIDENT_00774,National Steps Challenge,Steps,2026-03-24,Active,Platinum,10000,98.1
RESIDENT_01435,Move It Challenge,MVPA Minutes,2026-03-13,Active,Participant,150,4.4
RESIDENT_01449,Move It Challenge,MVPA Minutes,2026-03-03,Active,Bronze,150,33.2
