resident_id,log_date,meal_type,food_item,calories,healthier_choice_flag
RESIDENT_00768,2026-04-25,Breakfast,Fried bee hoon,685,N
RESIDENT_01447,2026-05-15,Dinner,Steamed fish & veg,361,Y
RESIDENT_01055,2026-04-05,Dinner,Salad bowl,268,Y
RESIDENT_00702,2026-06-19,Breakfast,Laksa,589,N
RESIDENT_00745,2026-06-24,Lunch,Nasi lemak,598,N
RESIDENT_00677,2026-05-21,Lunch,Oats & berries,128,Y
RESIDENT_00479,2026-05-04,Lunch,Roti prata,730,N
RESIDENT_01154,2026-06-10,Breakfast,Steamed fish & veg,363,Y
RESIDENT_01362,2026-05-04,Breakfast,Steamed fish & veg,120,Y
RESIDENT_01047,2026-04-05,Lunch,Chicken rice,747,N
RESIDENT_01051,2026-05-14,Dinner,Yong tau foo (soup),199,Y
RESIDENT_00794,2026-04-01,Snack,Oats & berries,133,Y
RESIDENT_01201,2026-05-30,Snack,Kopi-O (no sugar),5,Y
RESIDENT_00375,2026-05-03,Lunch,Chicken rice,812,N
RESIDENT_00179,2026-06-17,Snack,Roti prata,462,N
RESIDENT_01088,2026-04-23,Breakfast,Bubble tea,831,N
RESIDENT_01389,2026-05-21,Snack,Fruit bowl,222,Y
RESIDENT_00025,2026-05-12,Snack,Yong tau foo (soup),289,Y
RESIDENT_00195,2026-06-21,Lunch,Kopi-O (no sugar),5,Y
RESIDENT_00870,2026-04-14,Snack,Wholegrain cereal,207,Y
RESIDENT_00758,2026-05-05,Breakfast,Roti prata,731,N
RESIDENT_00578,2026-05-12,Lunch,Steamed fish & veg,366,Y
RESIDENT_00135,2026-05-06,Dinner,Steamed fish & veg,146,Y
RESIDENT_00530,2026-05-12,Breakfast,Char kway teow,813,N
RESIDENT_01164,2026-06-03,Snack,Wholegrain cereal,168,Y
RESIDENT_00747,2026-05-18,Dinner,Oats & berries,250,Y
RESIDENT_01155,2026-06-17,Breakfast,Wholegrain cereal,250,Y
RESIDENT_01043,2026-04-14,Breakfast,Laksa,520,N
RESIDENT_00620,2026-04-29,Breakfast,Char kway teow,699,N
RESIDENT_00598,2026-05-18,Dinner,Chicken rice,462,N
RESIDENT_00552,2026-04-24,Lunch,Nasi lemak,656,N
RESIDENT_01379,2026-05-24,Lunch,Roti prata,695,N
RESIDENT_00253,2026-06-23,Breakfast,Nasi lemak,493,N
RESIDENT_01396,2026-06-08,Dinner,Yong tau foo (soup),381,Y
RESIDENT_01481,2026-04-04,Breakfast,Steamed fish & veg,259,Y
RESIDENT_01269,2026-06-23,Lunch,Fried bee hoon,763,N
RESIDENT_00495,2026-04-02,Snack,Yong tau foo (soup),154,Y
RESIDENT_00988,2026-05-08,Snack,Laksa,789,N
RESIDENT_00519,2026-06-18,Snack,Wholegrain cereal,258,Y
RESIDENT_01341,2026-05-24,Lunch,Oats & berries,404,Y
RESIDENT_00194,2026-06-28,Breakfast,Wholegrain cereal,238,Y
RESIDENT_00586,2026-04-05,Snack,Wholegrain cereal,123,Y
RESIDENT_00845,2026-06-19,Breakfast,Yong tau foo (soup),392,Y
RESIDENT_00305,2026-06-08,Breakfast,Steamed fish & veg,123,Y
RESIDENT_00189,2026-05-30,Dinner,Laksa,786,N
RESIDENT_00974,2026-06-19,Snack,Bubble tea,670,N
RESIDENT_01225,2026-06-23,Breakfast,Chicken rice,495,N
RESIDENT_00814,2026-05-25,Snack,Fruit bowl,332,Y
RESIDENT_00255,2026-05-10,Snack,Salad bowl,268,Y
RESIDENT_00261,2026-06-07,Lunch,Laksa,477,N
RESIDENT_00649,2026-04-06,Snack,Laksa,707,N
RESIDENT_00869,2026-04-19,Lunch,Fried bee hoon,680,N
RESIDENT_00591,2026-04-24,Snack,Laksa,547,N
RESIDENT_01402,2026-05-02,Lunch,Bubble tea,651,N
RESIDENT_00445,2026-05-11,Lunch,Salad bowl,416,Y
RESIDENT_01476,2026-04-29,Dinner,Thunder tea rice,268,Y
RESIDENT_01234,2026-06-23,Breakfast,Chicken rice,600,N
RESIDENT_00474,2026-06-08,Breakfast,Nasi lemak,554,N
RESIDENT_00414,2026-04-11,Snack,Nasi lemak,811,N
RESIDENT_00707,2026-05-29,Breakfast,Steamed fish & veg,250,Y
RESIDENT_00332,2026-04-01,Snack,Salad bowl,350,Y
RESIDENT_00094,2026-06-25,Snack,Kopi-O (no sugar),5,Y
RESIDENT_01454,2026-05-05,Lunch,Laksa,476,N
RESIDENT_01082,2026-06-17,Lunch,Laksa,818,N
RESIDENT_00943,2026-06-19,Snack,Salad bowl,361,Y
RESIDENT_00339,2026-06-28,Dinner,Salad bowl,152,Y
RESIDENT_00276,2026-05-04,Dinner,Char kway teow,563,N
RESIDENT_01420,2026-04-01,Snack,Wholegrain cereal,170,Y
RESIDENT_01049,2026-04-13,Dinner,Bubble tea,662,N
RESIDENT_00898,2026-04-09,Dinner,Bubble tea,473,N
RESIDENT_00022,2026-05-13,Snack,Nasi lemak,587,N
RESIDENT_00937,2026-06-20,Snack,Steamed fish & veg,146,Y
RESIDENT_00542,2026-04-08,Lunch,Steamed fish & veg,398,Y
RESIDENT_01108,2026-06-09,Lunch,Laksa,456,N
RESIDENT_00434,2026-05-05,Snack,Bubble tea,567,N
RESIDENT_00251,2026-04-21,Lunch,Chicken rice,484,N
RESIDENT_00209,2026-06-25,Snack,Char kway teow,468,N
RESIDENT_01440,2026-05-11,Breakfast,Salad bowl,373,Y
RESIDENT_00252,2026-05-11,Breakfast,Yong tau foo (soup),223,Y
RESIDENT_00829,2026-06-08,Lunch,Fruit bowl,164,Y
RESIDENT_00678,2026-06-03,Dinner,Salad bowl,356,Y
RESIDENT_00990,2026-04-02,Dinner,Salad bowl,334,Y
RESIDENT_00777,2026-06-09,Snack,Fruit bowl,162,Y
RESIDENT_00499,2026-06-03,Breakfast,Salad bowl,295,Y
RESIDENT_01079,2026-04-23,Lunch,Fried bee hoon,472,N
RESIDENT_00967,2026-06-28,Lunch,Salad bowl,415,Y
RESIDENT_00249,2026-04-05,Lunch,Roti prata,642,N
RESIDENT_01450,2026-04-11,Breakfast,Steamed fish & veg,200,Y
RESIDENT_00616,2026-04-06,Breakfast,Thunder tea rice,169,Y
RESIDENT_00622,2026-04-21,Lunch,Chicken rice,840,N
RESIDENT_01116,2026-05-27,Lunch,Oats & berries,137,Y
RESIDENT_00775,2026-05-02,Lunch,Steamed fish & veg,283,Y
RESIDENT_00631,2026-05-03,Snack,Char kway teow,776,N
RESIDENT_01306,2026-06-06,Breakfast,Thunder tea rice,417,Y
RESIDENT_00478,2026-04-05,Dinner,Thunder tea rice,316,Y
RESIDENT_00699,2026-06-06,Breakfast,Steamed fish & veg,129,Y
RESIDENT_00598,2026-05-18,Dinner,Bubble tea,648,N
RESIDENT_00887,2026-04-30,Breakfast,Kopi-O (no sugar),5,Y
RESIDENT_01180,2026-06-29,Dinner,Char kway teow,617,N
RESIDENT_00724,2026-06-01,Breakfast,Char kway teow,686,N
RESIDENT_01049,2026-05-29,Breakfast,Nasi lemak,730,N
RESIDENT_00759,2026-04-30,Dinner,Bubble tea,846,N
RESIDENT_00231,2026-06-21,Snack,Oats & berries,158,Y
RESIDENT_00196,2026-04-01,Dinner,Kopi-O (no sugar),5,Y
RESIDENT_00092,2026-06-02,Breakfast,Salad bowl,132,Y
RESIDENT_00590,2026-05-03,Lunch,Yong tau foo (soup),300,Y
RESIDENT_00317,2026-04-11,Snack,Fruit bowl,335,Y
RESIDENT_00448,2026-05-13,Lunch,Roti prata,670,N
RESIDENT_00573,2026-04-19,Snack,Salad bowl,297,Y
RESIDENT_00238,2026-05-10,Dinner,Steamed fish & veg,158,Y
RESIDENT_00191,2026-05-27,Breakfast,Laksa,822,N
RESIDENT_00861,2026-04-30,Breakfast,Fried bee hoon,705,N
RESIDENT_00373,2026-04-04,Breakfast,Char kway teow,680,N
RESIDENT_01344,2026-05-01,Dinner,Char kway teow,791,N
RESIDENT_00226,2026-06-17,Lunch,Char kway teow,497,N
RESIDENT_01094,2026-04-10,Dinner,Salad bowl,314,Y
RESIDENT_00161,2026-06-03,Snack,Bubble tea,593,N
RESIDENT_00178,2026-04-04,Dinner,Nasi lemak,618,N
RESIDENT_01059,2026-05-17,Lunch,Char kway teow,782,N
RESIDENT_00088,2026-05-19,Dinner,Fruit bowl,360,Y
RESIDENT_01422,2026-04-22,Breakfast,Bubble tea,600,N
RESIDENT_01043,2026-04-16,Lunch,Chicken rice,626,N
RESIDENT_01130,2026-05-26,Dinner,Char kway teow,467,N
RESIDENT_00970,2026-04-19,Snack,Fruit bowl,420,Y
RESIDENT_00317,2026-04-09,Breakfast,Roti prata,581,N
RESIDENT_00267,2026-04-30,Dinner,Yong tau foo (soup),330,Y
RESIDENT_00862,2026-06-12,Lunch,Bubble tea,450,N
RESIDENT_01260,2026-04-26,Snack,Thunder tea rice,311,Y
RESIDENT_00755,2026-05-27,Lunch,Steamed fish & veg,414,Y
RESIDENT_00287,2026-06-21,Breakfast,Nasi lemak,633,N
RESIDENT_00163,2026-05-04,Breakfast,Roti prata,776,N
RESIDENT_00378,2026-04-23,Snack,Wholegrain cereal,346,Y
RESIDENT_01302,2026-04-28,Breakfast,Bubble tea,515,N
RESIDENT_00228,2026-04-24,Dinner,Salad bowl,183,Y
RESIDENT_01107,2026-05-30,Lunch,Laksa,800,N
RESIDENT_00641,2026-05-30,Dinner,Kopi-O (no sugar),5,Y
RESIDENT_00530,2026-04-28,Snack,Wholegrain cereal,221,Y
RESIDENT_00059,2026-04-26,Lunch,Fruit bowl,374,Y
RESIDENT_01431,2026-06-30,Breakfast,Salad bowl,342,Y
RESIDENT_00186,2026-04-09,Snack,Chicken rice,517,N
RESIDENT_00048,2026-05-10,Lunch,Roti prata,461,N
RESIDENT_00204,2026-04-03,Lunch,Fruit bowl,148,Y
RESIDENT_01418,2026-05-06,Snack,Nasi lemak,451,N
RESIDENT_00918,2026-06-27,Dinner,Fried bee hoon,656,N
RESIDENT_00560,2026-05-25,Lunch,Char kway teow,588,N
RESIDENT_00097,2026-06-03,Lunch,Fruit bowl,203,Y
RESIDENT_00689,2026-05-05,Snack,Chicken rice,602,N
RESIDENT_00457,2026-04-11,Dinner,Chicken rice,733,N
RESIDENT_01148,2026-05-23,Lunch,Nasi lemak,513,N
RESIDENT_00837,2026-04-06,Breakfast,Wholegrain cereal,148,Y
RESIDENT_00646,2026-04-08,Dinner,Steamed fish & veg,215,Y
RESIDENT_01483,2026-04-02,Lunch,Salad bowl,200,Y
RESIDENT_00997,2026-06-24,Snack,Thunder tea rice,367,Y
RESIDENT_01470,2026-04-13,Breakfast,Laksa,578,N
RESIDENT_01262,2026-06-03,Dinner,Steamed fish & veg,288,Y
RESIDENT_00770,2026-06-22,Dinner,Wholegrain cereal,205,Y
RESIDENT_00305,2026-06-27,Snack,Char kway teow,790,N
RESIDENT_00283,2026-05-01,Breakfast,Nasi lemak,453,N
RESIDENT_00898,2026-04-21,Dinner,Fried bee hoon,687,N
RESIDENT_00227,2026-05-16,Breakfast,Bubble tea,712,N
RESIDENT_01057,2026-05-12,Breakfast,Salad bowl,286,Y
RESIDENT_00600,2026-06-09,Breakfast,Salad bowl,272,Y
RESIDENT_00423,2026-05-29,Dinner,Nasi lemak,533,N
RESIDENT_00452,2026-06-20,Breakfast,Steamed fish & veg,172,Y
RESIDENT_00774,2026-05-16,Breakfast,Laksa,526,N
RESIDENT_00557,2026-04-07,Breakfast,Nasi lemak,750,N
RESIDENT_01073,2026-05-16,Dinner,Fried bee hoon,785,N
RESIDENT_01116,2026-04-13,Breakfast,Chicken rice,799,N
RESIDENT_01342,2026-05-02,Lunch,Fried bee hoon,592,N
RESIDENT_00684,2026-06-22,Snack,Kopi-O (no sugar),5,Y
RESIDENT_01353,2026-04-30,Snack,Char kway teow,608,N
RESIDENT_01085,2026-04-21,Lunch,Steamed fish & veg,237,Y
RESIDENT_00165,2026-06-12,Snack,Roti prata,459,N
RESIDENT_00190,2026-05-05,Lunch,Nasi lemak,821,N
RESIDENT_01303,2026-06-22,Lunch,Bubble tea,743,N
RESIDENT_00416,2026-04-16,Dinner,Steamed fish & veg,386,Y
RESIDENT_01236,2026-06-26,Breakfast,Fried bee hoon,620,N
RESIDENT_00736,2026-05-17,Snack,Laksa,684,N
RESIDENT_00457,2026-05-03,Breakfast,Fried bee hoon,636,N
RESIDENT_00335,2026-04-15,Dinner,Salad bowl,418,Y
RESIDENT_00466,2026-06-23,Snack,Oats & berries,328,Y
RESIDENT_00044,2026-06-22,Snack,Char kway teow,690,N
RESIDENT_00108,2026-04-30,Snack,Roti prata,538,N
RESIDENT_00494,2026-04-29,Breakfast,Steamed fish & veg,271,Y
RESIDENT_01222,2026-06-09,Snack,Fried bee hoon,798,N
RESIDENT_01083,2026-05-03,Dinner,Chicken rice,620,N
RESIDENT_00402,2026-06-29,Snack,Fried bee hoon,721,N
RESIDENT_00413,2026-04-10,Breakfast,Salad bowl,404,Y
RESIDENT_01338,2026-06-16,Snack,Chicken rice,516,N
RESIDENT_00103,2026-04-20,Breakfast,Laksa,791,N
RESIDENT_01263,2026-04-08,Breakfast,Laksa,818,N
RESIDENT_00876,2026-06-28,Dinner,Fried bee hoon,537,N
RESIDENT_00931,2026-05-29,Snack,Nasi lemak,713,N
RESIDENT_00504,2026-05-01,Breakfast,Fruit bowl,237,Y
RESIDENT_00665,2026-04-02,Snack,Kopi-O (no sugar),5,Y
RESIDENT_01191,2026-05-31,Breakfast,Thunder tea rice,298,Y
RESIDENT_01190,2026-05-13,Snack,Steamed fish & veg,351,Y
RESIDENT_00958,2026-06-16,Lunch,Char kway teow,568,N
RESIDENT_00908,2026-06-21,Dinner,Wholegrain cereal,417,Y
RESIDENT_00232,2026-05-15,Breakfast,Roti prata,759,N
RESIDENT_01247,2026-04-14,Breakfast,Nasi lemak,783,N
RESIDENT_00927,2026-06-27,Dinner,Steamed fish & veg,123,Y
RESIDENT_00627,2026-05-16,Breakfast,Fried bee hoon,563,N
RESIDENT_00688,2026-05-17,Snack,Chicken rice,639,N
RESIDENT_01440,2026-05-05,Lunch,Fried bee hoon,515,N
RESIDENT_01223,2026-05-29,Snack,Nasi lemak,560,N
RESIDENT_00735,2026-05-16,Dinner,Char kway teow,693,N
RESIDENT_00550,2026-05-28,Lunch,Laksa,531,N
RESIDENT_00485,2026-04-10,Dinner,Yong tau foo (soup),211,Y
RESIDENT_00693,2026-05-22,Breakfast,Bubble tea,685,N
RESIDENT_00580,2026-06-23,Breakfast,Wholegrain cereal,152,Y
RESIDENT_00149,2026-04-27,Dinner,Yong tau foo (soup),147,Y
RESIDENT_00838,2026-06-16,Breakfast,Thunder tea rice,344,Y
RESIDENT_00668,2026-04-12,Lunch,Wholegrain cereal,211,Y
RESIDENT_00892,2026-06-17,Lunch,Roti prata,767,N
RESIDENT_00804,2026-06-07,Breakfast,Wholegrain cereal,319,Y
RESIDENT_01111,2026-05-08,Lunch,Wholegrain cereal,142,Y
RESIDENT_00414,2026-06-21,Lunch,Bubble tea,512,N
RESIDENT_00875,2026-04-11,Dinner,Fruit bowl,347,Y
RESIDENT_01379,2026-06-18,Snack,Fried bee hoon,836,N
RESIDENT_01420,2026-06-11,Lunch,Nasi lemak,478,N
RESIDENT_00628,2026-04-07,Breakfast,Wholegrain cereal,174,Y
RESIDENT_00941,2026-05-19,Lunch,Laksa,651,N
RESIDENT_00358,2026-05-01,Breakfast,Fruit bowl,273,Y
RESIDENT_00783,2026-06-19,Dinner,Salad bowl,366,Y
RESIDENT_00777,2026-06-16,Snack,Nasi lemak,753,N
RESIDENT_01221,2026-04-16,Dinner,Chicken rice,736,N
RESIDENT_01500,2026-04-18,Breakfast,Thunder tea rice,394,Y
RESIDENT_00452,2026-04-01,Dinner,Thunder tea rice,202,Y
RESIDENT_00315,2026-05-03,Snack,Char kway teow,819,N
RESIDENT_01154,2026-06-09,Breakfast,Yong tau foo (soup),355,Y
RESIDENT_00536,2026-06-07,Lunch,Wholegrain cereal,405,Y
RESIDENT_00204,2026-06-27,Dinner,Chicken rice,553,N
RESIDENT_00887,2026-05-09,Snack,Fruit bowl,410,Y
RESIDENT_01276,2026-06-08,Snack,Chicken rice,572,N
RESIDENT_01010,2026-04-26,Breakfast,Fruit bowl,123,Y
RESIDENT_01222,2026-05-27,Lunch,Kopi-O (no sugar),5,Y
RESIDENT_00367,2026-04-11,Breakfast,Thunder tea rice,388,Y
RESIDENT_00845,2026-04-24,Breakfast,Kopi-O (no sugar),5,Y
RESIDENT_00929,2026-04-22,Dinner,Fruit bowl,281,Y
RESIDENT_01332,2026-04-29,Snack,Yong tau foo (soup),368,Y
RESIDENT_01010,2026-04-30,Breakfast,Roti prata,769,N
RESIDENT_00665,2026-04-02,Snack,Char kway teow,833,N
RESIDENT_00267,2026-06-18,Snack,Fried bee hoon,703,N
RESIDENT_00006,2026-04-13,Snack,Bubble tea,618,N
RESIDENT_00644,2026-06-09,Dinner,Steamed fish & veg,156,Y
RESIDENT_00907,2026-05-11,Snack,Bubble tea,692,N
RESIDENT_00261,2026-05-21,Dinner,Steamed fish & veg,190,Y
RESIDENT_00893,2026-06-16,Lunch,Bubble tea,761,N
RESIDENT_00401,2026-04-15,Snack,Wholegrain cereal,207,Y
RESIDENT_01338,2026-05-16,Lunch,Thunder tea rice,177,Y
RESIDENT_00465,2026-04-18,Dinner,Char kway teow,690,N
RESIDENT_00265,2026-06-27,Lunch,Yong tau foo (soup),368,Y
RESIDENT_01069,2026-06-15,Breakfast,Char kway teow,832,N
RESIDENT_00207,2026-05-04,Dinner,Fruit bowl,181,Y
RESIDENT_00079,2026-05-09,Breakfast,Nasi lemak,680,N
RESIDENT_01191,2026-05-07,Dinner,Kopi-O (no sugar),5,Y
RESIDENT_00022,2026-05-20,Lunch,Yong tau foo (soup),335,Y
RESIDENT_00388,2026-04-30,Snack,Yong tau foo (soup),121,Y
RESIDENT_01329,2026-06-04,Lunch,Steamed fish & veg,215,Y
RESIDENT_01034,2026-04-04,Snack,Laksa,821,N
RESIDENT_00060,2026-05-06,Dinner,Laksa,562,N
RESIDENT_00071,2026-05-12,Lunch,Wholegrain cereal,165,Y
RESIDENT_00542,2026-05-06,Lunch,Laksa,544,N
RESIDENT_00907,2026-05-21,Snack,Yong tau foo (soup),306,Y
RESIDENT_00809,2026-06-19,Dinner,Kopi-O (no sugar),5,Y
RESIDENT_00619,2026-04-05,Breakfast,Salad bowl,263,Y
RESIDENT_00231,2026-06-07,Breakfast,Steamed fish & veg,293,Y
RESIDENT_00326,2026-06-07,Dinner,Roti prata,616,N
RESIDENT_00150,2026-05-22,Snack,Kopi-O (no sugar),5,Y
RESIDENT_01240,2026-06-02,Lunch,Oats & berries,187,Y
RESIDENT_01436,2026-05-01,Breakfast,Bubble tea,733,N
RESIDENT_00799,2026-04-29,Snack,Oats & berries,134,Y
RESIDENT_00045,2026-05-03,Breakfast,Salad bowl,414,Y
RESIDENT_00760,2026-04-30,Lunch,Bubble tea,576,N
RESIDENT_00446,2026-06-12,Lunch,Oats & berries,133,Y
RESIDENT_00911,2026-05-25,Lunch,Chicken rice,844,N
RESIDENT_01080,2026-05-15,Dinner,Laksa,691,N
RESIDENT_00210,2026-05-27,Breakfast,Yong tau foo (soup),367,Y
RESIDENT_00484,2026-05-05,Dinner,Steamed fish & veg,206,Y
RESIDENT_00149,2026-04-06,Dinner,Nasi lemak,552,N
RESIDENT_01358,2026-04-07,Breakfast,Roti prata,626,N
RESIDENT_01049,2026-05-11,Snack,Steamed fish & veg,168,Y
RESIDENT_01274,2026-04-12,Dinner,Char kway teow,843,N
RESIDENT_00019,2026-06-10,Lunch,Nasi lemak,844,N
RESIDENT_01112,2026-06-19,Breakfast,Fruit bowl,248,Y
RESIDENT_00411,2026-05-08,Snack,Steamed fish & veg,402,Y
RESIDENT_01131,2026-05-26,Breakfast,Oats & berries,168,Y
RESIDENT_00283,2026-06-23,Lunch,Laksa,757,N
RESIDENT_00473,2026-05-10,Dinner,Nasi lemak,508,N
RESIDENT_01293,2026-05-19,Lunch,Oats & berries,208,Y
RESIDENT_00229,2026-04-10,Dinner,Salad bowl,129,Y
RESIDENT_00056,2026-05-14,Dinner,Laksa,848,N
RESIDENT_01146,2026-05-11,Lunch,Nasi lemak,479,N
RESIDENT_00467,2026-04-15,Snack,Steamed fish & veg,349,Y
RESIDENT_00365,2026-04-12,Snack,Salad bowl,302,Y
RESIDENT_00556,2026-05-22,Snack,Chicken rice,783,N
RESIDENT_01105,2026-06-13,Breakfast,Chicken rice,644,N
RESIDENT_00024,2026-06-16,Snack,Thunder tea rice,321,Y
RESIDENT_00079,2026-04-07,Dinner,Laksa,552,N
RESIDENT_00334,2026-04-24,Snack,Oats & berries,206,Y
RESIDENT_01287,2026-05-10,Dinner,Chicken rice,783,N
RESIDENT_01238,2026-06-15,Breakfast,Wholegrain cereal,129,Y
RESIDENT_01285,2026-06-17,Lunch,Bubble tea,809,N
RESIDENT_00838,2026-05-12,Dinner,Salad bowl,163,Y
RESIDENT_00682,2026-05-15,Dinner,Char kway teow,655,N
RESIDENT_01392,2026-05-04,Lunch,Bubble tea,706,N
RESIDENT_01047,2026-06-20,Breakfast,Bubble tea,475,N
RESIDENT_00151,2026-06-19,Dinner,Nasi lemak,714,N
RESIDENT_00083,2026-06-02,Snack,Wholegrain cereal,148,Y
RESIDENT_01395,2026-04-29,Breakfast,Roti prata,603,N
RESIDENT_01254,2026-05-28,Lunch,Fruit bowl,182,Y
RESIDENT_00767,2026-04-05,Snack,Kopi-O (no sugar),5,Y
RESIDENT_00779,2026-05-30,Dinner,Steamed fish & veg,332,Y
RESIDENT_00503,2026-05-03,Dinner,Yong tau foo (soup),385,Y
RESIDENT_00921,2026-06-29,Snack,Char kway teow,775,N
RESIDENT_00021,2026-04-22,Dinner,Roti prata,810,N
RESIDENT_00196,2026-05-21,Lunch,Roti prata,545,N
RESIDENT_01287,2026-04-20,Lunch,Wholegrain cereal,272,Y
RESIDENT_01049,2026-06-21,Lunch,Bubble tea,788,N
RESIDENT_00202,2026-04-17,Breakfast,Nasi lemak,762,N
RESIDENT_00550,2026-04-28,Lunch,Oats & berries,415,Y
RESIDENT_00193,2026-06-04,Dinner,Oats & berries,227,Y
RESIDENT_01104,2026-06-28,Breakfast,Fried bee hoon,763,N
RESIDENT_01357,2026-06-23,Dinner,Chicken rice,843,N
RESIDENT_00844,2026-04-05,Dinner,Kopi-O (no sugar),5,Y
RESIDENT_01384,2026-06-23,Lunch,Yong tau foo (soup),341,Y
RESIDENT_01017,2026-06-24,Snack,Bubble tea,487,N
RESIDENT_00526,2026-04-13,Snack,Kopi-O (no sugar),5,Y
RESIDENT_00197,2026-06-25,Breakfast,Fruit bowl,322,Y
RESIDENT_00861,2026-06-20,Breakfast,Oats & berries,307,Y
RESIDENT_01433,2026-04-16,Lunch,Salad bowl,282,Y
RESIDENT_01175,2026-04-07,Dinner,Fruit bowl,147,Y
RESIDENT_01202,2026-06-17,Dinner,Steamed fish & veg,195,Y
RESIDENT_00712,2026-04-27,Dinner,Nasi lemak,848,N
RESIDENT_00847,2026-04-10,Dinner,Laksa,693,N
RESIDENT_00708,2026-04-11,Lunch,Bubble tea,702,N
RESIDENT_01382,2026-05-18,Breakfast,Fruit bowl,225,Y
RESIDENT_00440,2026-05-18,Breakfast,Char kway teow,650,N
RESIDENT_01469,2026-04-14,Snack,Salad bowl,330,Y
RESIDENT_00405,2026-06-10,Breakfast,Salad bowl,377,Y
RESIDENT_00015,2026-06-23,Breakfast,Nasi lemak,827,N
RESIDENT_00887,2026-04-02,Snack,Steamed fish & veg,212,Y
RESIDENT_01237,2026-04-26,Snack,Fried bee hoon,576,N
RESIDENT_01271,2026-06-19,Dinner,Char kway teow,732,N
RESIDENT_00206,2026-06-14,Snack,Yong tau foo (soup),256,Y
RESIDENT_00718,2026-05-11,Lunch,Roti prata,669,N
RESIDENT_00908,2026-06-14,Breakfast,Salad bowl,322,Y
RESIDENT_00512,2026-06-12,Lunch,Roti prata,630,N
RESIDENT_01285,2026-04-03,Breakfast,Steamed fish & veg,269,Y
RESIDENT_00013,2026-06-13,Dinner,Salad bowl,312,Y
RESIDENT_00940,2026-04-01,Breakfast,Salad bowl,332,Y
RESIDENT_00409,2026-05-23,Lunch,Fruit bowl,359,Y
RESIDENT_00598,2026-05-02,Dinner,Wholegrain cereal,194,Y
RESIDENT_00405,2026-04-19,Dinner,Kopi-O (no sugar),5,Y
RESIDENT_00039,2026-05-04,Breakfast,Chicken rice,453,N
RESIDENT_00621,2026-04-27,Breakfast,Laksa,805,N
RESIDENT_00264,2026-05-16,Lunch,Thunder tea rice,236,Y
RESIDENT_01060,2026-04-21,Lunch,Char kway teow,566,N
RESIDENT_01304,2026-05-12,Dinner,Yong tau foo (soup),315,Y
RESIDENT_01127,2026-05-19,Breakfast,Laksa,787,N
RESIDENT_01305,2026-05-24,Breakfast,Roti prata,587,N
RESIDENT_00981,2026-06-28,Dinner,Char kway teow,817,N
RESIDENT_01121,2026-04-14,Lunch,Oats & berries,263,Y
RESIDENT_00163,2026-04-02,Breakfast,Chicken rice,605,N
RESIDENT_00813,2026-04-22,Lunch,Thunder tea rice,286,Y
RESIDENT_00054,2026-04-10,Snack,Laksa,450,N
RESIDENT_00903,2026-05-24,Breakfast,Kopi-O (no sugar),5,Y
RESIDENT_00509,2026-04-30,Breakfast,Oats & berries,356,Y
RESIDENT_01063,2026-05-16,Lunch,Salad bowl,261,Y
RESIDENT_00386,2026-05-22,Snack,Thunder tea rice,322,Y
RESIDENT_00861,2026-05-29,Lunch,Yong tau foo (soup),207,Y
RESIDENT_00871,2026-06-19,Dinner,Chicken rice,487,N
RESIDENT_01403,2026-04-24,Snack,Kopi-O (no sugar),5,Y
RESIDENT_01400,2026-05-28,Breakfast,Wholegrain cereal,215,Y
RESIDENT_01124,2026-06-08,Snack,Wholegrain cereal,128,Y
RESIDENT_01158,2026-06-08,Breakfast,Fruit bowl,138,Y
RESIDENT_00472,2026-06-23,Breakfast,Steamed fish & veg,230,Y
RESIDENT_01471,2026-04-05,Dinner,Nasi lemak,597,N
RESIDENT_01212,2026-05-30,Breakfast,Bubble tea,772,N
RESIDENT_01430,2026-04-22,Snack,Yong tau foo (soup),240,Y
RESIDENT_00520,2026-04-02,Lunch,Laksa,468,N
RESIDENT_00438,2026-04-21,Lunch,Oats & berries,342,Y
RESIDENT_01021,2026-06-14,Dinner,Oats & berries,147,Y
RESIDENT_00662,2026-05-29,Lunch,Wholegrain cereal,176,Y
RESIDENT_00356,2026-04-05,Lunch,Roti prata,489,N
RESIDENT_00560,2026-04-03,Breakfast,Thunder tea rice,221,Y
RESIDENT_01177,2026-06-23,Dinner,Fruit bowl,408,Y
RESIDENT_00329,2026-04-12,Breakfast,Roti prata,682,N
RESIDENT_00530,2026-04-27,Snack,Nasi lemak,482,N
RESIDENT_01155,2026-05-31,Lunch,Bubble tea,498,N
RESIDENT_01051,2026-04-20,Snack,Nasi lemak,693,N
RESIDENT_00885,2026-06-08,Lunch,Thunder tea rice,403,Y
RESIDENT_00517,2026-05-26,Lunch,Nasi lemak,465,N
RESIDENT_00349,2026-06-30,Lunch,Laksa,450,N
RESIDENT_00638,2026-04-18,Lunch,Laksa,593,N
RESIDENT_00426,2026-05-04,Lunch,Roti prata,693,N
RESIDENT_00474,2026-05-25,Lunch,Fried bee hoon,480,N
RESIDENT_00568,2026-04-17,Snack,Bubble tea,537,N
RESIDENT_01211,2026-06-04,Breakfast,Bubble tea,673,N
RESIDENT_01282,2026-05-14,Breakfast,Wholegrain cereal,411,Y
RESIDENT_00815,2026-05-27,Dinner,Bubble tea,838,N
RESIDENT_00870,2026-05-14,Snack,Fried bee hoon,669,N
