booking_id,resident_id,event_id,event_name,event_type,event_date,region,booked_flag,attended_flag
BKG002846,RESIDENT_01152,EVT006,Aqua Aerobics,Workout Class,2026-06-07,West,Y,Y
BKG002567,RESIDENT_01038,EVT005,Sundays@thePark,Community Walk,2026-04-10,North,Y,Y
BKG001644,RESIDENT_00673,EVT006,Aqua Aerobics,Workout Class,2026-05-01,North-East,Y,Y
BKG002540,RESIDENT_01027,EVT005,Sundays@thePark,Community Walk,2026-04-03,Central,Y,Y
BKG001718,RESIDENT_00707,EVT002,HIIT @ CC,Workout Class,2026-05-05,East,Y,Y
BKG001220,RESIDENT_00509,EVT003,Zumba Fiesta,Workout Class,2026-04-02,East,Y,Y
BKG001397,RESIDENT_00573,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-05,North-East,Y,Y
BKG002175,RESIDENT_00876,EVT006,Aqua Aerobics,Workout Class,2026-06-05,North-East,Y,Y
BKG002951,RESIDENT_01195,EVT009,Health Screening Drive,Screening,2026-06-17,North,Y,Y
BKG000212,RESIDENT_00096,EVT010,Nutrition Talk,Talk,2026-05-14,North-East,Y,N
BKG001066,RESIDENT_00446,EVT005,Sundays@thePark,Community Walk,2026-04-17,Central,Y,Y
BKG002981,RESIDENT_01208,EVT008,Strength & Mobility,Workout Class,2026-05-29,East,Y,Y
BKG003207,RESIDENT_01297,EVT005,Sundays@thePark,Community Walk,2026-05-17,North,Y,N
BKG000405,RESIDENT_00186,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-23,East,Y,N
BKG001462,RESIDENT_00590,EVT009,Health Screening Drive,Screening,2026-04-09,Central,Y,Y
BKG002346,RESIDENT_00939,EVT009,Health Screening Drive,Screening,2026-06-29,West,Y,N
BKG000458,RESIDENT_00204,EVT003,Zumba Fiesta,Workout Class,2026-05-01,East,Y,N
BKG001212,RESIDENT_00503,EVT006,Aqua Aerobics,Workout Class,2026-04-05,North,Y,Y
BKG002448,RESIDENT_00974,EVT007,Weekend Cycling,Community Ride,2026-06-03,North-East,Y,Y
BKG000155,RESIDENT_00073,EVT002,HIIT @ CC,Workout Class,2026-06-06,Central,Y,Y
BKG002043,RESIDENT_00831,EVT006,Aqua Aerobics,Workout Class,2026-04-29,Central,Y,Y
BKG002545,RESIDENT_01029,EVT004,Brisk Walk @ Park,Community Walk,2026-06-14,North,Y,Y
BKG002748,RESIDENT_01116,EVT010,Nutrition Talk,Talk,2026-05-26,West,Y,Y
BKG003025,RESIDENT_01224,EVT005,Sundays@thePark,Community Walk,2026-06-01,West,Y,N
BKG002593,RESIDENT_01049,EVT005,Sundays@thePark,Community Walk,2026-05-24,West,Y,Y
BKG002849,RESIDENT_01154,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-03,North,Y,N
BKG003135,RESIDENT_01269,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-20,Central,Y,Y
BKG002056,RESIDENT_00835,EVT007,Weekend Cycling,Community Ride,2026-06-11,West,Y,N
BKG000300,RESIDENT_00139,EVT004,Brisk Walk @ Park,Community Walk,2026-04-17,West,Y,Y
BKG002110,RESIDENT_00852,EVT004,Brisk Walk @ Park,Community Walk,2026-05-27,East,Y,Y
BKG001903,RESIDENT_00780,EVT006,Aqua Aerobics,Workout Class,2026-04-12,Central,Y,N
BKG002123,RESIDENT_00856,EVT004,Brisk Walk @ Park,Community Walk,2026-05-19,North,Y,N
BKG000902,RESIDENT_00382,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-14,North,Y,Y
BKG002164,RESIDENT_00870,EVT004,Brisk Walk @ Park,Community Walk,2026-06-08,North-East,Y,Y
BKG000394,RESIDENT_00181,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-18,East,Y,Y
BKG001026,RESIDENT_00433,EVT005,Sundays@thePark,Community Walk,2026-05-02,North,Y,Y
BKG001499,RESIDENT_00604,EVT009,Health Screening Drive,Screening,2026-05-16,North-East,Y,N
BKG001691,RESIDENT_00693,EVT002,HIIT @ CC,Workout Class,2026-04-24,North-East,Y,Y
BKG003514,RESIDENT_01437,EVT004,Brisk Walk @ Park,Community Walk,2026-04-10,North-East,Y,Y
BKG002543,RESIDENT_01028,EVT005,Sundays@thePark,Community Walk,2026-06-19,Central,Y,N
BKG001560,RESIDENT_00637,EVT007,Weekend Cycling,Community Ride,2026-05-19,West,Y,N
BKG002152,RESIDENT_00867,EVT010,Nutrition Talk,Talk,2026-04-15,West,Y,N
BKG000546,RESIDENT_00243,EVT007,Weekend Cycling,Community Ride,2026-05-28,North-East,Y,Y
BKG000284,RESIDENT_00131,EVT008,Strength & Mobility,Workout Class,2026-04-25,North,Y,Y
BKG000205,RESIDENT_00094,EVT008,Strength & Mobility,Workout Class,2026-05-08,East,Y,Y
BKG003316,RESIDENT_01342,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-08,West,Y,Y
BKG000058,RESIDENT_00024,EVT007,Weekend Cycling,Community Ride,2026-04-04,East,Y,Y
BKG000647,RESIDENT_00280,EVT006,Aqua Aerobics,Workout Class,2026-05-17,North-East,Y,Y
BKG001149,RESIDENT_00478,EVT007,Weekend Cycling,Community Ride,2026-05-15,North-East,Y,Y
BKG000442,RESIDENT_00199,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-21,North,Y,Y
BKG002462,RESIDENT_00983,EVT004,Brisk Walk @ Park,Community Walk,2026-05-29,East,Y,Y
BKG002861,RESIDENT_01157,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-26,North-East,Y,N
BKG001069,RESIDENT_00447,EVT003,Zumba Fiesta,Workout Class,2026-04-07,West,Y,Y
BKG000240,RESIDENT_00107,EVT004,Brisk Walk @ Park,Community Walk,2026-05-26,Central,Y,Y
BKG000884,RESIDENT_00376,EVT006,Aqua Aerobics,Workout Class,2026-05-16,West,Y,Y
BKG001518,RESIDENT_00616,EVT009,Health Screening Drive,Screening,2026-06-17,Central,Y,Y
BKG000049,RESIDENT_00020,EVT006,Aqua Aerobics,Workout Class,2026-04-20,Central,Y,N
BKG000534,RESIDENT_00237,EVT010,Nutrition Talk,Talk,2026-05-03,North-East,Y,Y
BKG002097,RESIDENT_00848,EVT005,Sundays@thePark,Community Walk,2026-04-06,North,Y,Y
BKG001387,RESIDENT_00570,EVT003,Zumba Fiesta,Workout Class,2026-04-13,North,Y,Y
BKG001493,RESIDENT_00603,EVT003,Zumba Fiesta,Workout Class,2026-06-21,West,Y,Y
BKG002831,RESIDENT_01148,EVT009,Health Screening Drive,Screening,2026-06-20,Central,Y,N
BKG001675,RESIDENT_00684,EVT008,Strength & Mobility,Workout Class,2026-06-19,East,Y,Y
BKG003168,RESIDENT_01282,EVT008,Strength & Mobility,Workout Class,2026-05-06,East,Y,Y
BKG002667,RESIDENT_01084,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-13,East,Y,Y
BKG003631,RESIDENT_01497,EVT009,Health Screening Drive,Screening,2026-06-23,Central,Y,Y
BKG001800,RESIDENT_00741,EVT009,Health Screening Drive,Screening,2026-05-17,East,Y,Y
BKG000126,RESIDENT_00056,EVT005,Sundays@thePark,Community Walk,2026-04-02,Central,Y,Y
BKG000620,RESIDENT_00271,EVT007,Weekend Cycling,Community Ride,2026-06-05,East,Y,Y
BKG001569,RESIDENT_00642,EVT007,Weekend Cycling,Community Ride,2026-04-14,North,Y,N
BKG002993,RESIDENT_01212,EVT007,Weekend Cycling,Community Ride,2026-05-20,North-East,Y,Y
BKG002140,RESIDENT_00863,EVT003,Zumba Fiesta,Workout Class,2026-06-29,North,Y,Y
BKG002627,RESIDENT_01058,EVT008,Strength & Mobility,Workout Class,2026-05-21,North,Y,Y
BKG002292,RESIDENT_00925,EVT005,Sundays@thePark,Community Walk,2026-06-04,West,Y,Y
BKG000082,RESIDENT_00031,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-15,North,Y,Y
BKG002019,RESIDENT_00819,EVT002,HIIT @ CC,Workout Class,2026-04-13,East,Y,Y
BKG002439,RESIDENT_00972,EVT004,Brisk Walk @ Park,Community Walk,2026-05-02,Central,Y,N
BKG001704,RESIDENT_00700,EVT007,Weekend Cycling,Community Ride,2026-04-03,North,Y,Y
BKG001412,RESIDENT_00577,EVT008,Strength & Mobility,Workout Class,2026-05-23,East,Y,Y
BKG000124,RESIDENT_00056,EVT007,Weekend Cycling,Community Ride,2026-06-19,Central,Y,Y
BKG002772,RESIDENT_01126,EVT005,Sundays@thePark,Community Walk,2026-06-25,North-East,Y,Y
BKG001294,RESIDENT_00538,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-12,North-East,Y,Y
BKG002232,RESIDENT_00898,EVT004,Brisk Walk @ Park,Community Walk,2026-04-08,North,Y,Y
BKG001389,RESIDENT_00570,EVT003,Zumba Fiesta,Workout Class,2026-05-26,North,Y,Y
BKG003632,RESIDENT_01497,EVT005,Sundays@thePark,Community Walk,2026-04-01,Central,Y,Y
BKG002091,RESIDENT_00845,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-03,North,Y,Y
BKG003050,RESIDENT_01241,EVT007,Weekend Cycling,Community Ride,2026-06-18,East,Y,N
BKG003262,RESIDENT_01318,EVT009,Health Screening Drive,Screening,2026-04-30,East,Y,Y
BKG001743,RESIDENT_00717,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-17,West,Y,Y
BKG000018,RESIDENT_00006,EVT004,Brisk Walk @ Park,Community Walk,2026-04-26,North,Y,Y
BKG001118,RESIDENT_00465,EVT003,Zumba Fiesta,Workout Class,2026-05-04,West,Y,Y
BKG000094,RESIDENT_00041,EVT006,Aqua Aerobics,Workout Class,2026-05-05,North-East,Y,Y
BKG001142,RESIDENT_00473,EVT008,Strength & Mobility,Workout Class,2026-05-02,West,Y,N
BKG002198,RESIDENT_00882,EVT003,Zumba Fiesta,Workout Class,2026-06-21,West,Y,Y
BKG002978,RESIDENT_01205,EVT005,Sundays@thePark,Community Walk,2026-06-16,East,Y,Y
BKG003404,RESIDENT_01381,EVT006,Aqua Aerobics,Workout Class,2026-05-24,North-East,Y,N
BKG000417,RESIDENT_00193,EVT007,Weekend Cycling,Community Ride,2026-05-06,North,Y,Y
BKG002096,RESIDENT_00848,EVT006,Aqua Aerobics,Workout Class,2026-05-02,North,Y,Y
BKG002916,RESIDENT_01177,EVT007,Weekend Cycling,Community Ride,2026-06-26,North,Y,Y
BKG002858,RESIDENT_01155,EVT004,Brisk Walk @ Park,Community Walk,2026-04-01,West,Y,Y
BKG000676,RESIDENT_00289,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-04,West,Y,Y
BKG003206,RESIDENT_01296,EVT002,HIIT @ CC,Workout Class,2026-04-07,East,Y,Y
BKG002939,RESIDENT_01192,EVT010,Nutrition Talk,Talk,2026-04-19,Central,Y,Y
BKG002661,RESIDENT_01080,EVT009,Health Screening Drive,Screening,2026-05-13,North-East,Y,Y
BKG002638,RESIDENT_01069,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-12,West,Y,Y
BKG000848,RESIDENT_00363,EVT004,Brisk Walk @ Park,Community Walk,2026-04-02,East,Y,Y
BKG000130,RESIDENT_00060,EVT004,Brisk Walk @ Park,Community Walk,2026-06-18,North,Y,Y
BKG003477,RESIDENT_01418,EVT010,Nutrition Talk,Talk,2026-06-26,Central,Y,Y
BKG001596,RESIDENT_00657,EVT002,HIIT @ CC,Workout Class,2026-04-25,North-East,Y,Y
BKG002484,RESIDENT_00990,EVT010,Nutrition Talk,Talk,2026-04-24,North,Y,Y
BKG000497,RESIDENT_00225,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-23,North,Y,Y
BKG002103,RESIDENT_00850,EVT004,Brisk Walk @ Park,Community Walk,2026-06-12,East,Y,Y
BKG001083,RESIDENT_00452,EVT002,HIIT @ CC,Workout Class,2026-05-13,North-East,Y,Y
BKG001666,RESIDENT_00681,EVT006,Aqua Aerobics,Workout Class,2026-04-22,Central,Y,Y
BKG001231,RESIDENT_00512,EVT007,Weekend Cycling,Community Ride,2026-05-08,East,Y,N
BKG001906,RESIDENT_00782,EVT003,Zumba Fiesta,Workout Class,2026-04-01,West,Y,Y
BKG000930,RESIDENT_00390,EVT002,HIIT @ CC,Workout Class,2026-04-28,Central,Y,Y
BKG000987,RESIDENT_00415,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-19,North-East,Y,Y
BKG000924,RESIDENT_00390,EVT009,Health Screening Drive,Screening,2026-04-12,Central,Y,Y
BKG001573,RESIDENT_00643,EVT007,Weekend Cycling,Community Ride,2026-06-19,North,Y,Y
BKG003074,RESIDENT_01251,EVT010,Nutrition Talk,Talk,2026-05-27,North,Y,Y
BKG002032,RESIDENT_00826,EVT009,Health Screening Drive,Screening,2026-05-14,West,Y,N
BKG001923,RESIDENT_00788,EVT005,Sundays@thePark,Community Walk,2026-06-18,West,Y,Y
BKG000548,RESIDENT_00243,EVT004,Brisk Walk @ Park,Community Walk,2026-06-26,North-East,Y,Y
BKG002923,RESIDENT_01186,EVT004,Brisk Walk @ Park,Community Walk,2026-05-24,East,Y,Y
BKG000133,RESIDENT_00062,EVT006,Aqua Aerobics,Workout Class,2026-05-19,North,Y,Y
BKG003599,RESIDENT_01481,EVT010,Nutrition Talk,Talk,2026-05-01,Central,Y,Y
BKG001761,RESIDENT_00726,EVT002,HIIT @ CC,Workout Class,2026-06-24,East,Y,Y
BKG000492,RESIDENT_00223,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-07,Central,Y,N
BKG002251,RESIDENT_00906,EVT002,HIIT @ CC,Workout Class,2026-04-06,North-East,Y,N
BKG000655,RESIDENT_00283,EVT004,Brisk Walk @ Park,Community Walk,2026-04-10,North,Y,Y
BKG000350,RESIDENT_00161,EVT009,Health Screening Drive,Screening,2026-04-10,North,Y,Y
BKG001328,RESIDENT_00548,EVT009,Health Screening Drive,Screening,2026-06-26,North-East,Y,Y
BKG003274,RESIDENT_01324,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-07,Central,Y,N
BKG002121,RESIDENT_00855,EVT010,Nutrition Talk,Talk,2026-04-14,North-East,Y,N
BKG002862,RESIDENT_01157,EVT008,Strength & Mobility,Workout Class,2026-04-17,Central,Y,N
BKG001453,RESIDENT_00588,EVT009,Health Screening Drive,Screening,2026-04-07,North-East,Y,N
BKG001820,RESIDENT_00750,EVT008,Strength & Mobility,Workout Class,2026-06-22,Central,Y,Y
BKG002622,RESIDENT_01058,EVT004,Brisk Walk @ Park,Community Walk,2026-04-13,Central,Y,Y
BKG001961,RESIDENT_00799,EVT007,Weekend Cycling,Community Ride,2026-04-10,West,Y,N
BKG001547,RESIDENT_00632,EVT004,Brisk Walk @ Park,Community Walk,2026-05-23,Central,Y,Y
BKG000871,RESIDENT_00371,EVT006,Aqua Aerobics,Workout Class,2026-06-01,Central,Y,Y
BKG002447,RESIDENT_00974,EVT007,Weekend Cycling,Community Ride,2026-06-15,Central,Y,Y
BKG001049,RESIDENT_00441,EVT006,Aqua Aerobics,Workout Class,2026-05-30,Central,Y,Y
BKG002595,RESIDENT_01049,EVT006,Aqua Aerobics,Workout Class,2026-04-22,Central,Y,Y
BKG001748,RESIDENT_00718,EVT008,Strength & Mobility,Workout Class,2026-06-02,North-East,Y,Y
BKG000920,RESIDENT_00389,EVT010,Nutrition Talk,Talk,2026-06-05,Central,Y,Y
BKG000356,RESIDENT_00162,EVT006,Aqua Aerobics,Workout Class,2026-05-07,West,Y,Y
BKG002480,RESIDENT_00989,EVT003,Zumba Fiesta,Workout Class,2026-05-23,West,Y,Y
BKG001668,RESIDENT_00682,EVT009,Health Screening Drive,Screening,2026-05-16,North,Y,Y
BKG002082,RESIDENT_00841,EVT007,Weekend Cycling,Community Ride,2026-05-06,Central,Y,N
BKG001134,RESIDENT_00469,EVT003,Zumba Fiesta,Workout Class,2026-04-21,West,Y,Y
BKG002797,RESIDENT_01135,EVT009,Health Screening Drive,Screening,2026-04-29,Central,Y,Y
BKG002702,RESIDENT_01101,EVT006,Aqua Aerobics,Workout Class,2026-05-19,North-East,Y,Y
BKG000898,RESIDENT_00381,EVT006,Aqua Aerobics,Workout Class,2026-05-19,East,Y,Y
BKG001769,RESIDENT_00730,EVT005,Sundays@thePark,Community Walk,2026-05-04,West,Y,Y
BKG002080,RESIDENT_00840,EVT009,Health Screening Drive,Screening,2026-05-14,East,Y,Y
BKG000370,RESIDENT_00167,EVT005,Sundays@thePark,Community Walk,2026-04-16,North-East,Y,N
BKG003431,RESIDENT_01392,EVT005,Sundays@thePark,Community Walk,2026-05-23,North-East,Y,N
BKG002963,RESIDENT_01202,EVT010,Nutrition Talk,Talk,2026-06-10,East,Y,Y
BKG000662,RESIDENT_00284,EVT003,Zumba Fiesta,Workout Class,2026-06-04,North-East,Y,Y
BKG003311,RESIDENT_01341,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-06,North-East,Y,Y
BKG002223,RESIDENT_00893,EVT005,Sundays@thePark,Community Walk,2026-05-29,Central,Y,Y
BKG001710,RESIDENT_00703,EVT009,Health Screening Drive,Screening,2026-04-22,North,Y,N
BKG000536,RESIDENT_00238,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-31,North,Y,N
BKG002101,RESIDENT_00850,EVT010,Nutrition Talk,Talk,2026-05-27,East,Y,Y
BKG002185,RESIDENT_00878,EVT005,Sundays@thePark,Community Walk,2026-04-07,Central,Y,N
BKG001409,RESIDENT_00576,EVT010,Nutrition Talk,Talk,2026-04-10,North-East,Y,N
BKG000111,RESIDENT_00049,EVT006,Aqua Aerobics,Workout Class,2026-05-25,North-East,Y,Y
BKG002351,RESIDENT_00941,EVT010,Nutrition Talk,Talk,2026-04-12,North,Y,Y
BKG002474,RESIDENT_00987,EVT004,Brisk Walk @ Park,Community Walk,2026-06-05,Central,Y,Y
BKG000715,RESIDENT_00308,EVT003,Zumba Fiesta,Workout Class,2026-04-01,East,Y,Y
BKG001902,RESIDENT_00780,EVT003,Zumba Fiesta,Workout Class,2026-05-26,Central,Y,Y
BKG003195,RESIDENT_01290,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-26,North,Y,Y
BKG003079,RESIDENT_01252,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-02,Central,Y,N
BKG001426,RESIDENT_00579,EVT009,Health Screening Drive,Screening,2026-05-02,North,Y,Y
BKG001263,RESIDENT_00526,EVT003,Zumba Fiesta,Workout Class,2026-05-08,North-East,Y,N
BKG001892,RESIDENT_00777,EVT005,Sundays@thePark,Community Walk,2026-04-28,Central,Y,Y
BKG001503,RESIDENT_00606,EVT004,Brisk Walk @ Park,Community Walk,2026-06-11,West,Y,N
BKG001330,RESIDENT_00549,EVT007,Weekend Cycling,Community Ride,2026-05-25,North,Y,N
BKG001508,RESIDENT_00611,EVT002,HIIT @ CC,Workout Class,2026-04-27,North-East,Y,N
BKG001997,RESIDENT_00811,EVT002,HIIT @ CC,Workout Class,2026-04-01,East,Y,Y
BKG002573,RESIDENT_01041,EVT006,Aqua Aerobics,Workout Class,2026-06-25,Central,Y,N
BKG002644,RESIDENT_01074,EVT002,HIIT @ CC,Workout Class,2026-05-06,West,Y,Y
BKG003525,RESIDENT_01441,EVT008,Strength & Mobility,Workout Class,2026-05-06,Central,Y,Y
BKG002067,RESIDENT_00837,EVT006,Aqua Aerobics,Workout Class,2026-06-17,North,Y,Y
BKG003416,RESIDENT_01388,EVT003,Zumba Fiesta,Workout Class,2026-04-28,North-East,Y,Y
BKG002224,RESIDENT_00894,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-23,East,Y,Y
BKG002520,RESIDENT_01016,EVT003,Zumba Fiesta,Workout Class,2026-05-08,Central,Y,Y
BKG003058,RESIDENT_01245,EVT002,HIIT @ CC,Workout Class,2026-04-05,Central,Y,Y
BKG002515,RESIDENT_01015,EVT003,Zumba Fiesta,Workout Class,2026-06-03,East,Y,Y
BKG001529,RESIDENT_00622,EVT005,Sundays@thePark,Community Walk,2026-05-02,Central,Y,Y
BKG000714,RESIDENT_00308,EVT009,Health Screening Drive,Screening,2026-06-13,East,Y,Y
BKG001875,RESIDENT_00773,EVT008,Strength & Mobility,Workout Class,2026-04-23,Central,Y,Y
BKG003290,RESIDENT_01332,EVT010,Nutrition Talk,Talk,2026-05-29,Central,Y,N
BKG002433,RESIDENT_00970,EVT005,Sundays@thePark,Community Walk,2026-05-26,North,Y,Y
BKG002069,RESIDENT_00837,EVT002,HIIT @ CC,Workout Class,2026-04-27,North,Y,Y
BKG000046,RESIDENT_00019,EVT010,Nutrition Talk,Talk,2026-05-01,West,Y,Y
BKG002641,RESIDENT_01074,EVT003,Zumba Fiesta,Workout Class,2026-04-27,West,Y,Y
BKG003355,RESIDENT_01363,EVT005,Sundays@thePark,Community Walk,2026-06-05,Central,Y,Y
BKG003089,RESIDENT_01255,EVT006,Aqua Aerobics,Workout Class,2026-05-21,North-East,Y,N
BKG002616,RESIDENT_01055,EVT005,Sundays@thePark,Community Walk,2026-05-24,North,Y,Y
BKG002124,RESIDENT_00857,EVT007,Weekend Cycling,Community Ride,2026-06-16,North-East,Y,Y
BKG000812,RESIDENT_00345,EVT006,Aqua Aerobics,Workout Class,2026-04-29,West,Y,Y
BKG002157,RESIDENT_00869,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-30,Central,Y,Y
BKG003239,RESIDENT_01308,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-22,North-East,Y,Y
BKG001105,RESIDENT_00463,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-18,North-East,Y,Y
BKG003170,RESIDENT_01282,EVT004,Brisk Walk @ Park,Community Walk,2026-05-23,East,Y,Y
BKG002027,RESIDENT_00824,EVT007,Weekend Cycling,Community Ride,2026-05-25,Central,Y,N
BKG002988,RESIDENT_01209,EVT007,Weekend Cycling,Community Ride,2026-05-20,North-East,Y,Y
BKG003501,RESIDENT_01429,EVT006,Aqua Aerobics,Workout Class,2026-05-12,North-East,Y,N
BKG001186,RESIDENT_00494,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-10,North-East,Y,Y
BKG001258,RESIDENT_00524,EVT002,HIIT @ CC,Workout Class,2026-04-26,Central,Y,Y
BKG001086,RESIDENT_00453,EVT005,Sundays@thePark,Community Walk,2026-05-08,Central,Y,Y
BKG001010,RESIDENT_00424,EVT003,Zumba Fiesta,Workout Class,2026-06-05,Central,Y,Y
BKG002221,RESIDENT_00893,EVT008,Strength & Mobility,Workout Class,2026-06-21,Central,Y,Y
BKG000764,RESIDENT_00327,EVT004,Brisk Walk @ Park,Community Walk,2026-06-22,Central,Y,Y
BKG000712,RESIDENT_00307,EVT005,Sundays@thePark,Community Walk,2026-05-10,Central,Y,N
BKG002724,RESIDENT_01108,EVT004,Brisk Walk @ Park,Community Walk,2026-06-07,North-East,Y,Y
BKG003429,RESIDENT_01390,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-03,Central,Y,Y
BKG001706,RESIDENT_00700,EVT007,Weekend Cycling,Community Ride,2026-05-14,North,Y,Y
BKG003348,RESIDENT_01359,EVT004,Brisk Walk @ Park,Community Walk,2026-04-08,West,Y,Y
BKG001006,RESIDENT_00422,EVT008,Strength & Mobility,Workout Class,2026-05-26,North,Y,N
BKG000580,RESIDENT_00257,EVT003,Zumba Fiesta,Workout Class,2026-05-30,Central,Y,Y
BKG002263,RESIDENT_00909,EVT008,Strength & Mobility,Workout Class,2026-05-04,Central,Y,Y
BKG001969,RESIDENT_00802,EVT007,Weekend Cycling,Community Ride,2026-05-18,Central,Y,Y
BKG001791,RESIDENT_00739,EVT006,Aqua Aerobics,Workout Class,2026-04-15,Central,Y,Y
BKG001100,RESIDENT_00460,EVT005,Sundays@thePark,Community Walk,2026-04-21,North,Y,Y
BKG003236,RESIDENT_01308,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-08,North-East,Y,Y
BKG000453,RESIDENT_00203,EVT004,Brisk Walk @ Park,Community Walk,2026-05-29,East,Y,Y
BKG003185,RESIDENT_01287,EVT004,Brisk Walk @ Park,Community Walk,2026-05-19,East,Y,Y
BKG000503,RESIDENT_00227,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-29,West,Y,Y
BKG003570,RESIDENT_01465,EVT009,Health Screening Drive,Screening,2026-04-28,West,Y,Y
BKG003634,RESIDENT_01498,EVT007,Weekend Cycling,Community Ride,2026-05-10,North-East,Y,N
BKG003372,RESIDENT_01369,EVT004,Brisk Walk @ Park,Community Walk,2026-06-29,North-East,Y,Y
BKG000273,RESIDENT_00127,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-08,North,Y,Y
BKG000936,RESIDENT_00393,EVT009,Health Screening Drive,Screening,2026-06-17,West,Y,Y
BKG000266,RESIDENT_00122,EVT009,Health Screening Drive,Screening,2026-06-29,North,Y,Y
BKG002871,RESIDENT_01159,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-02,West,Y,Y
BKG001232,RESIDENT_00512,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-19,East,Y,N
BKG001621,RESIDENT_00663,EVT004,Brisk Walk @ Park,Community Walk,2026-04-29,North,Y,Y
BKG000556,RESIDENT_00246,EVT004,Brisk Walk @ Park,Community Walk,2026-04-01,Central,Y,N
BKG001936,RESIDENT_00793,EVT004,Brisk Walk @ Park,Community Walk,2026-04-14,West,Y,Y
BKG003051,RESIDENT_01242,EVT006,Aqua Aerobics,Workout Class,2026-04-06,East,Y,N
BKG003227,RESIDENT_01305,EVT002,HIIT @ CC,Workout Class,2026-04-30,West,Y,Y
BKG000480,RESIDENT_00213,EVT002,HIIT @ CC,Workout Class,2026-04-09,West,Y,Y
BKG002333,RESIDENT_00936,EVT007,Weekend Cycling,Community Ride,2026-06-24,West,Y,Y
BKG001717,RESIDENT_00706,EVT002,HIIT @ CC,Workout Class,2026-04-17,East,Y,N
BKG002322,RESIDENT_00933,EVT004,Brisk Walk @ Park,Community Walk,2026-04-02,Central,Y,Y
BKG000913,RESIDENT_00386,EVT003,Zumba Fiesta,Workout Class,2026-05-07,North,Y,Y
BKG001630,RESIDENT_00667,EVT010,Nutrition Talk,Talk,2026-04-05,East,Y,Y
BKG002941,RESIDENT_01194,EVT007,Weekend Cycling,Community Ride,2026-04-15,East,Y,Y
BKG003099,RESIDENT_01259,EVT008,Strength & Mobility,Workout Class,2026-04-13,East,Y,Y
BKG002395,RESIDENT_00956,EVT006,Aqua Aerobics,Workout Class,2026-05-10,North-East,Y,N
BKG000427,RESIDENT_00195,EVT008,Strength & Mobility,Workout Class,2026-05-13,West,Y,Y
BKG000146,RESIDENT_00071,EVT006,Aqua Aerobics,Workout Class,2026-05-19,East,Y,Y
BKG003389,RESIDENT_01375,EVT008,Strength & Mobility,Workout Class,2026-04-30,North,Y,Y
BKG001533,RESIDENT_00625,EVT010,Nutrition Talk,Talk,2026-06-15,North,Y,Y
BKG003446,RESIDENT_01401,EVT010,Nutrition Talk,Talk,2026-05-14,North-East,Y,Y
BKG000552,RESIDENT_00244,EVT004,Brisk Walk @ Park,Community Walk,2026-05-26,Central,Y,N
BKG002457,RESIDENT_00980,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-20,North-East,Y,Y
BKG002922,RESIDENT_01184,EVT007,Weekend Cycling,Community Ride,2026-05-22,West,Y,Y
